DNA content,Total MTBP (GFP)
1737.61066273782,11968.900390625
881.965246618071,5413.60009765625
1365.86132223425,10441.7998046875
1261.03172720251,11631.7998046875
946.376327066555,8935.0
1957.94702574567,15609.2998046875
1821.1587502743,14454.900390625
1656.14637694738,13845.099609375
892.499916925665,7684.7998046875
1907.16552339846,17656.900390625
1575.79727591819,11830.2998046875
1518.67805372287,15805.7001953125
1284.65074571037,8418.7998046875
1051.45963136486,8522.2001953125
1378.89182125525,9243.900390625
1856.94935390336,13819.400390625
1804.25021935608,14167.900390625
1549.45461381335,13916.400390625
1358.87418239783,10965.900390625
1695.59905888811,16980.599609375
1759.5022753087,14907.7998046875
1882.79629171254,13272.7998046875
1896.89642365545,19038.0
1178.76956029456,7962.2998046875
1044.06798228517,11680.900390625
1823.4076078294,18120.30078125
905.6733640782,6559.2998046875
1097.17162607572,11535.400390625
1314.43262737254,9479.900390625
1901.9441020485,9325.400390625
1696.6389550347,11920.900390625
1837.04108400984,16820.5
1588.54911796599,12839.900390625
1300.53675477769,11046.2001953125
1899.35978693813,17706.400390625
991.70374842471,9730.2998046875
1627.48714208372,11873.2001953125
1680.71485616529,14365.2001953125
1874.71011629997,15150.5
1957.74232090285,15504.599609375
1992.08150259955,20903.69921875
2134.39146289,18241.30078125
963.727791151211,6579.2998046875
849.828312587072,6319.89990234375
1473.44218153816,17342.5
1062.89592738251,9253.0
2233.54545466263,31442.19921875
1982.71007480059,13536.400390625
1421.34067821318,12756.400390625
1969.78048034302,12461.900390625
1424.43987389394,16259.0
1855.75331184292,18907.900390625
1990.52182544019,15083.900390625
2079.57355525792,20940.19921875
1028.92572672186,9113.2001953125
1068.18450706773,12921.2001953125
997.47557855227,7255.89990234375
1037.0479872101,8293.400390625
2206.844503396,16384.900390625
1107.88733431694,8738.5
1861.9866745432,15013.400390625
1141.5361105073,10213.0
1057.76104338993,10905.900390625
924.630057161554,7632.2001953125
980.423821068287,6329.7001953125
1876.5188250309,13822.2001953125
1589.53098841992,13215.0
1716.54800454405,12948.099609375
1955.74516788788,13704.2001953125
1680.90274358088,11680.7998046875
1132.22204015886,9985.900390625
2016.99312415736,13500.2998046875
1251.88906096348,10277.900390625
1717.35167709346,12020.7998046875
962.894159079106,7586.2998046875
1080.1490484986,9386.599609375
956.022513759556,5555.7001953125
1839.20017437054,35486.3984375
1573.25973775776,13274.900390625
1023.29823689697,8180.39990234375
1043.07141050412,10770.400390625
1965.53068306749,18422.5
1031.1799302141,8946.900390625
1856.27687956116,16468.900390625
1462.18541990933,11710.2001953125
1681.40626403485,16094.5
